player_id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,played
419,90,0,0,0,1,1,0,0,0,0,0,0,6,12.4,13.3,22.0,4.8,4,1,0,4,1,0.15,0.02,0.17,1.62,0,False,True
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
423,83,0,0,0,1,0,0,0,0,0,0,0,7,6.6,6.0,4.0,1.7,3,1,0,3,1,0.01,0.07,0.08,1.62,2,False,True
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
426,90,0,0,0,1,0,0,0,0,0,0,0,15,14.0,58.8,13.0,8.6,0,5,1,6,1,0.28,0.19,0.47,1.62,2,False,True
427,90,0,0,0,1,0,0,0,0,0,0,0,23,14.6,46.3,30.0,9.1,2,1,1,4,1,0.27,0.25,0.52,1.62,2,False,True
428,90,1,0,0,1,0,0,0,0,0,0,3,32,42.4,35.2,26.0,10.4,1,2,0,3,1,0.05,0.39,0.44,1.62,10,False,True
429,76,0,0,0,1,0,0,0,0,0,0,0,15,16.6,53.7,58.0,12.8,2,0,0,2,1,0.40,0.14,0.54,1.62,2,False,True
430,10,0,0,0,0,0,0,0,0,0,0,0,3,0.6,1.1,5.0,0.7,0,1,0,1,0,0.09,0.01,0.10,0.00,1,False,True
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
432,79,0,0,0,1,0,0,0,0,0,0,0,18,11.2,17.4,9.0,3.8,1,10,1,12,1,0.06,0.10,0.16,1.62,4,False,True
